word,lemma
megvalósítania,meg+valósít
némiképpen,némiképpen
növekedéshez,növekedés
pénzügyminiszterrel,pénzügyminiszter
pattanások,pattanás
súlypont,súlypont
szájuk,száj
szavazz,szavazz
szorongással,szorongás
támogatáson,támogatás
tévedni,téved
tömegközlekedéssel,tömegközlekedés
teherforgalom,teherforgalom
településszerkezeti,településszerkezeti
templomunk,templom
visszaesik,visszaesik
áruházunkban,áruhaz
átalakításokat,átalakítás
életembe,élet
ízében,íz
öntől,ön
összefoglalta,összefoglal
üldöző,üldöző
Duna-Dráva,Duna-Dráva
Helló,helló
Helyezzük,lelyez
Képzés,képzés
Palotás,Palotás
Tételezzük,tételez
TOP,TOP
Tartalma,tartalem
alakulás,alakulás
alkalmaztuk,alkalmaz
biciklizés,biciklizés
bolondnak,bolond
elállhat,eláll
elválasztás,elválasztás
engedelmeskedve,engedelmeskedve
fénypontja,fénypont
festettem,fest
gumiabroncs,gumiabroncs
gyönyörködhetünk,gyönyörködik
gyülekeznek,gyülekezik
gyermekben,gyermek
hátráltatják,hátráltat
harisnyát,harisny
hasznosság,hasznosság
ifjúsága,ifjúság
intelligenciával,intelligencia
kereskedelemre,kereskedelem
kovácsolni,kovácsol
kristályok,kristály
mehettem,mehet
mesterien,mesterien
meszelt,meszel
moduljai,modul
négyzetkilométer,négyzetkilométer
nyugdíjpénztárak,nyugdíjpénztár
presszó,presszó
rendőrségtől,rendőrség
rendezvényeink,rendezvény
simuló,simuló
spanyolországi,spanyolországi
szavaimat,szó
törzsfejlődés,törzsfejlődés
tűzjelző,tűzjelző
tűzve,tűzve
terhelhető,terhelhető
várnom,vár
vagyonuk,vagyon
valszeg,valszeg
vizsgálatáról,vizsgálat
ÉV,ÉV
álmosan,álmos
éberség,éberség
önazonosság,önazonosság
161,161
Ausztriával,Ausztria
Biológia,Biológia
Említette,említ
Gt,Gt
Kim,Kim
Kimutatás,kimutatás
Leült,leül
Mihályné,Mihályné
Princz,Princz
Uradalom,uradalom
adásával,adás
anyáknak,anya
asszonyhoz,asszony
autózni,autózik
betegségtől,betegség
dühében,düh
deficitet,deficit
eljárásai,eljárás
ellopják,el+lop
eszménye,eszmény
fókák,fóka
fizessék,fizet
foglalhat,foglalhat
helyével,hely
homályába,homálya
homlokzatát,homlokzat
intézését,intézés
intézményről,intézmény
jelenlétük,jelenlét
jogoknak,jog
kádban,kád
kívántunk,kíván
következtetésekre,következtetés
kerámiák,kerámia
kerüljék,kerül
kezességvállalás,kezességvállalás
legerősebben,szép
megalakították,meg+alakít
megmentéséért,megmentés
megnyugtatott,meg+nyugtat
megtapasztalja,meg+tapasztal
milyensége,milyenség
munkásságáról,munkásság
nyilvántartásáról,nyilvántartás
rádióból,rádió
régiói,régió
rövid-,rövid-
rendőrökkel,rendőrök
síelés,síelés
sók,sók
szárító,szárító
szereposztás,szereposztás
tő,tő
találkozóról,találkozó
taneszköz,taneszköz
tanulmányozva,tanulmányozva
tolmácsolta,tolmácsol
ujjú,ujjú
valutában,valut
vonulása,vonulás
ágait,ág
álmatlanság,álmatlanság
átkerül,átkerül
ôô,
ön-,ön-
111.,111.
Fogd,fogd
Gépészeti,Gépészeti
Lány,Lány
Madártani,Madártani
Rajtunk,rajt
Sűrű,sűrű
Téri,Téri
Végrehajtási,Végrehajtási
anyjától,any
büntették,bünt
beszélgetése,beszélgetés
délkelet-európai,délkelet-európai
egészségügynek,egészségügy
egészségünket,egészség
elégetése,elégetés
eladósodott,eladósod
eper,eper
fővárossal,főváros
festenek,fesz
gátlások,gátlás
gettó,gettó
húzható,húzható
intézményünkben,intézmény
intenzívebbé,intenzív
javaslatáról,javaslat
közigazgatásilag,közigazgatás
köztem,köztem
küldeményeket,küldemény
kacsát,kacs
kalandor,kalandor
kijár,kijár
lányunk,lány
lyukon,lyuk
meghozzák,meg+hoz
mellkasa,mellkas
nagyüzem,nagyüzem
párolgás,párolgás
puskával,pus
részvénytársasággá,részvénytársaság
reájuk,rene
rum,rum
sietős,sietős
standon,stand
szvsz,szvsz
tagállamokkal,tagállam
tanúsítanak,tanúsít
testvérével,testvér
tologatott,tologat
tvr.,tvr
viszonyokkal,viszony
Örökkévaló,örökkévaló
átalakítják,átalakít
édességek,édesség
érzésével,érzés
örömével,öröm
124.,124.
1364,1364
"3,7","3,"
CEC,iE
Csabával,Csaba
Feleség,feleség
Kakas,Kakas
Mechanikai,Mechanikai
News,News
Orsós,Orsós
Pozsonyba,Pozsony
Törvénykönyvről,Törvénykönyv
adóbevételek,adóbevétel
adósok,adós
bértárgyalások,bértárgyalás
bizonyulhat,bizonyul
elérést,elérés
ellenőri,ellenőri
emberáldozat,emberáldozat
fényesség,fényesség
függetlennek,független
gépjárműadó,gépjárműadó
intelligenciát,intelligencia
képviselőtestületi,képviselőtestületi
kórust,kórus
községháza,községháza
konvenció,konvenció
lelőhelyek,lelőhely
lomb,lomb
mérlegében,mérleg
megkerestem,meg+keres
mosolyogtam,mosolyog
mozdonyok,mozdony
népszokások,népszokás
rágja,rág
részesednek,részesedik
reklám-,reklám-
szájú,szájú
szövegéből,szöveg
tőkepiac,tőkepiac
tanulásának,tanulás
teória,teória
torzítja,torzít
utolérte,utolér
vásárlónak,vásárló
versenyszámban,versenyszám
Állategészségügyi,Állategészségügyi
átéli,át+él
élővilága,élővilág
éltük,él
épeszű,épeszű
ökölvívó,ökölvívó
úszást,úszás
ügyésznek,ügyész
-Én,""""
-Ez,-ez
Balaton-felvidék,Balaton-felvidék
Berecz,Berecz
Clark,Clark
Gyűlölöm,gyűlöl
Másodsorban,Másodsor
Megkaptam,meg+kap
Mondhatnánk,mond
NJSZT,NJSZT
Nevezés,nevezés
Oldalainkon,oldal
Parkolási,Parkolási
Sürgősen,sürgő
Választmánya,választmány
Várszínházban,Várszínház
akcióját,akció
aludjon,alud
aranykorona,aranykorona
bomlás,bomlás
darabjának,darab
derüljön,derül
elérkeztünk,el+érkezik
elfogadod,elfogad
ennivaló,ennivaló
fájdalomcsillapítás,fájdalomcsillapítás
fajtalanság,fajtalanság
fazék,faz
forgat,forgat
gyógyszernek,gyógyszer
gyűjtőhelye,gyűjtőhely
hamisnak,hamis
hangulatának,hangulat
hatalomért,hatalom
jósolni,jósol
javaslatainkat,javaslat
jegyekkel,jegy
károsak,káros
kérdeztünk,kérdez
késésben,késés
köztisztasági,köztisztasági
keresésének,keresés
kisiskolások,kisiskolás
kitűző,kitűző
komplikációk,komplikáció
kutatnak,kutat
mákos,mákos
megkerülésével,megkerülés
megoldásán,megoldás
munkaszerződést,munkaszerződés
nagyszombati,nagyszombati
nyílhat,nyílhat
oldalainak,oldal
orvosához,orvos
pályás,pályás
panaszokkal,panasz
poszter,poszter
released,released
sofőrök,sofőr
stabilizáló,stabilizáló
színűre,színű
törlési,törlési
tanulókban,tanuló
vel,vel
veszélyére,veszély
világgazdaságban,világgazdaság
értékesítéséről,értékesítés
örökösödési,örökösödési
összefüggnek,összefüggik
ösztönt,ösztön
16-os,16-os
166,166
Fejes,Fejes
Intézetünk,kntézet
Klauzál,Klauzál
Publikálnád,Publikálnád
Település,település
beleillik,beleillik
boldogságtól,boldogság
cselekedeteinek,cselekedet
csoportnál,csoport
diszkóban,diszkó
ellentétbe,ellentét
elmehet,el+mehik
elnöktől,elnök
evangelizáció,evangelizáció
hárítja,hárít
hagyományaival,hagyomány
hospice,hospic
intolerancia,intolerancia
irigylem,irigylem
járaton,járat
jegyeztem,jegyez
kijavítására,kijavítás
kivitelezésű,kivitelezésű
labdarúgók,labdarúgó
magánkézben,magánkézben
megfogadta,meg+fogad
megismételjük,meg+ismétel
megkezdésétől,megkezdés
megszületésének,megszületés
mersz,mersz
modellként,modellkén
munkásságáért,munkásság
naponkénti,naponkénti
novellákat,novellak
nyomtatót,nyomtató
országhatárokon,országhatár
rögzítettük,rögzít
regisztrálás,regisztrálás
rendezhető,rendezhető
ruhákban,ruha
sarkok,sark
szabadít,szabadít
szavaztam,szavaz
szenvedéseit,szenvedés
tényezőkön,tényező
térségünk,térség
töltelék,töltelék
tanulva,tanulva
területünkön,terület
tisztás,tisztás
veszendőbe,veszendő
vonalai,vonalai
zenehallgatás,zenehallgatás
állatkínzást,állatkínzás
énekelték,énekel
érdekekkel,érdek
újszülöttet,újszülött
11-12,11-12
Disney,Disney
Előzetesen,előzetes
Faludy,Faludy
Fejlődés,fejlődés
Iványi,Iványi
Jugoszláv,Jugoszláv
Középfokú,Középfokú
Klaus,Klaus
Példának,Példa
Pakisztán,Pakiszta
Petri,Petri
ajánlatra,ajállat
alapítványunk,alapítvány
autóipari,autóipari
büntetőeljárásban,büntetőeljárás
beállítottság,beállítottság
becslést,becslés
címeres,címeres
cinikusan,cinikus
ellenségképet,ellenségkép
elvesztésének,elvesztés
elvezetett,elvezet
fóti,fóti
fertőtleníteni,fertőtlenít
fokozását,fokozás
helyettesítése,helyettesítés
hidegtől,hideg
iszonyat,iszonyat
járulhat,járul
javakkal,jav
jelennie,jelenik
kategóriáját,kategória
kezdéssel,kezdés
kiesést,kiesés
kiművelt,ki+művel
kormány-,kormány-
légmentesen,légmentes
lövések,lövés
lefordították,lefordít
letették,let
meghatározhatatlan,meghatározhatatlan
megkönnyítve,megkönnyítve
merülve,merülve
mm-nél,mm-nél
munkaerővel,munkaerő
nekifutásra,nekifutás
pentagram,pentagram
produkálnak,produkál
részleteibe,részlet
sértődött,sértődik
sétálnak,sétál
sportpályák,sportpálya
stílussal,stílus
stand,stand
szövegszerkesztőben,szövegszerkesztő
tartalomszolgáltatás,tartalomszolgáltatás
terápiák,terápia
tisztálkodási,tisztálkodási
torok,tor
vádolni,vádol
átélése,átélés
értékesítették,ért
ítéletének,ítélet
összköltsége,összköltség
ügyébe,ügy
119.,119.
22-ig,22.
250-300,250-300
5500,5500
D-vitamin,D-vitamin
IC,IC
Kötelezően,kötelező
Soltész,Soltész
Szlovákiai,Szlovákiai
alakulásától,alakulás
beleszámítva,beleszámítva
belterjes,belterjes
bevándorolt,be+vándorol
biztosi,biztosi
cseppek,csepp
döntéseik,döntés
desszert,desszer
edzőt,edző
elájult,elájul
eltűnését,eltűnés
eltemették,el+temesz
fejezetre,fejezet
házakkal,ház
hazamentem,haza+ment
hirdetőtáblán,hirdetőtáblan
ingben,ing
ismérvei,ismérv
jósága,jóság
könyvnyomtatás,könyvnyomtatás
körjegyző,körjegyző
környezetről,környezet
kicsikarni,ki+csikar
krónikás,krónikás
krakkói,krakkói
lendületét,lendület
másolatokat,másolat
mértékegysége,mértékegység
megújító,megújító
megtanulnak,meg+tanul
megválasztható,megválasztható
misztériumának,misztériuma
plakátokon,plakát
postázza,postáz
rejlett,rejl
szívó,szívó
szülőföldjükön,szülőföld
szabadalmas,szabadalmas
szimbólumként,szimbólum
végtelennek,végtelen
vonós,vonós
állítsunk,állít
érdekképviselete,érdekképviselet
óvják,óv
öli,ölik
örvény,örvény
üzletnek,üzlet
115.,115.
Bábszínház,Bábszínház
Elvi,Elvi
Gyermekotthon,Gyermekott
Kiskunfélegyházán,Kiskunfélegyház
Lapkiadó,Lapkiadó
Názáreti,Názáreti
Red,Red
ajánlatokkal,ajállat
betöltendő,betöltendő
birkák,birka
centimétert,centiméter
díszítette,díszít
elhivatott,el+hivat
ellenszenvet,ellenszenv
elszámolással,elszámolás
fejekben,fej
fejemből,fejem
felkeresése,felkeresés
feminizmus,feminizmus
gránit,gráni
hajába,haja
hallasz,hallasz
hanganyag,hanganyag
hangjait,hang
harcnak,harc
helyezésének,helyezés
hited,hited
jobbján,jobbján
készülők,készülő
különítettek,különít
kampányának,kampány
karmikus,karmikus
kifejlődése,kifejlődés
kijelentéssel,kijelentés
kimaradás,kimaradás
kisgyermekhez,kisgyerm
látványban,látvány
lécek,léc
lator,lator
megjelenéséről,megjelenés
megtettünk,meg+tesz
náthás,náthás
neveléstudomány,neveléstudomány
nyírt,nyír
nyolcadikos,nyolcadikos
péntekre,péntek
sebzést,sebzés
sorkatonák,sorkaton
sporttevékenység,sporttevékenység
szívemnek,szívem
szakszervezetnek,szakszervezet
szilaj,szilaj
tárgyalásokról,tárgyalás
térnél,tér
tétlen,tétlen
tanácsra,tanács
tisztsége,tisztség
tudásban,tudás
vízhiány,vízhiány
értékesítettek,ért
összesítés,összesítés
Kellene,kell
Tartsuk,tart
akadna,akad
díszítése,díszítés
elemzője,elemző
entitás,entitás
fantáziával,fantázia
felvitele,felvitel
feszültségét,feszültség
helyetted,helyet
honlapokat,honlap
inkvizíció,inkvizíció
irodáiban,iroda
kölcsönhatása,kölcsönhatás
költeménye,költemény
környezetétől,környezet
kútból,kút
küszködött,küszködik
keveri,kever
kikötése,kikötés
kiteljesedése,kiteljesedés
laborban,labor
meghosszabbította,meg+hosszabbít
megmozdul,meg+mozdul
megválaszolásához,megválaszolás
mondatokkal,mondat
mondogatták,mondogat
munkacsoportja,munkacsoport
nőről,nő
nyereményt,nyeremény
nyomokban,nyom
otthagytam,otthagy
pénzbüntetés,pénzbüntetés
padláson,padlás
réme,rém
ruhám,ruha
számításokkal,számítás
számlája,számla
szültem,szül
szigorítás,szigorítás
szilárdság,szilárdság
szobrának,szobra
tálib,tálib
tanszéke,tanszék
tekintetünket,tekintet
valamelyes,valamelyes
vehessék,vehet
zenél,zenél
állhatatosan,állhatatos
áthatolhatatlan,áthatolhatatlan
énbennem,énbennem
énjét,én
érvényesítse,érvényesít
újítást,újítás
.Várom,.
1922,1922
1931,1931
2-3.,2-3.
2x,2x
Délmagyarország,Délmagyarország
Donáth,Donáth
ESA,ESA
Egyebekben,egyéb
Kósáné,Kósáné
KIS,kis
Margitszigeten,Margitsziget
Mindentudás,Mindentudás
adóalanyok,adóalany
akaratunk,akarat
büntetésüket,büntetés
bakancs,bakancs
boldogulás,boldogulás
bontását,bontás
briliáns,briliáns
cikkelyben,cikkely
csoportjára,csoport
dobnak,dob
fémet,fém
főzök,főz
falubeliek,falubeli
felismeréséhez,felismerés
fenntartónak,fenntartó
fogyasztották,fogyaszt
folyamatossága,folyamatosság
forgalmaz,forgalmaz
forgatjuk,forgat
frizura,frizura
háromoldalú,háromoldalú
hódított,hódít
haljon,hal
isteneknek,isten
jelenre,jelen
jelképei,jelkép
kamatait,kamat
karácsonyfát,karácsonyfa
karokat,kar
keresztyénség,keresztyénség
keringés,keringés
kibocsátások,kibocsátás
kidolgozva,kidolgozva
kilométerenként,kilométer
lárva,lárva
mázsás,mázsás
madaraknak,madar
megszállása,megszállás
memóriát,memória
nyelt,nyel
oktatónak,oktató
oldalirányú,oldalirányú
párjával,párja
rávilágított,rávilágít
rabszolgaság,rabszolgaság
rendeléseink,rendelés
rendeztem,rendez
súgó,súgó
semmije,semmi
soraiba,sor
sportágakban,sportág
summa,summa
szájhagyomány,szájhagyomány
szólnunk,szól
szórakozóhelyeken,szórakozóhely
szövetet,szövet
szabálynak,szabály
szakmákat,szó
szemétszállítás,szemétszállítás
szerzés,szerzés
szerzek,szerz
szolgáltatótól,szolgáltató
törjön,törj
tüntessék,tüntet
tanulmányból,tanulmány
tanulmányozásával,tanulmányozás
tervezéstől,tervezés
tolakodó,tolakodó
trágyát,trágya
undok,undok
utazhatunk,utazik
valószínűsíthetően,valószínűsíthető
versenyjogi,versenyjogi
zsebbe,zseb
átképzési,átképzési
öntözést,öntözés
ültetnek,ültet
15%-a,15%-a
Band,Band
Beer,Beer
Dokumentum,dokumentum
Egyezményhez,Egyezmény
Enyhén,enyhe
Programunk,Programunk
adatszolgáltató,adatszolgáltató
albérletben,albérlet
bársony,bársony
befejeződtek,be+fejeződik
elkövetnek,el+követ
ellássa,ellás
elváltozásokat,elváltozás
esővíz,esővíz
félévének,félév
fűtéses,fűtéses
felvásárló,felvásárló
folytathatjuk,folytat
globalizált,globalizált
húr,húr
hőseinek,hős
helyszínéről,helyszín
hivatalokat,hivatal
igényjogosultságot,igényjogosultság
igazolhatja,igazolhat
illatával,illat
kötötten,kötött
kaphasson,kaphat
kezdődhetett,kezdődik
kidolgozásakor,kidolgozás
kiterjedhet,kiterjed
korkülönbség,korkülönbség
kosarunkban,kosar
lelkemben,lelkem
lerombolták,lerombol
lopták,lop
maszkot,maszk
megállapodáshoz,megállapodás
mentse,ment
munkahelyük,munkahely
nőhöz,nő
nyissuk,nyis
olvasóban,olvasó
pártjai,párt
sütik,sütik
szenvedőknek,szenvedő
támogassuk,támogat
tanúsítvánnyal,tanúsítván
tengerimalac,tengerimalac
titkolják,titkol
tudatosabban,tudatosab
xy,xy
Állat,állat
Érden,Érden
állításai,állítás
árufuvarozás,árufuvarozás
életerős,életerős
élettartamot,élettartam
értékeltük,értékel
(3)A,(
1921.,1921.
1994-ig,1994
Gépipari,Gépipari
Gold,Gold
Kollégiumok,kollégium
KukaBúvár,KukaBúvár
Lake,Lake
Legközelebbi,legközelebbi
Tihanyban,Tihany
aláírásukkal,aláírás
alkotásra,alkotás
bölcsnek,bölcs
dolgozatát,dolgozat
elemére,elem
ellipszis,ellipszis
engedélyekkel,engedély
euro-atlanti,euro-atlanti
földrészlet,földrészlet
felnőni,felnőni
fennsík,fenns
hajadon,hajad
hozniuk,hoz
iskolatípusban,iskolatípus
játékának,játék
kézfogás,kézfogás
kapcsolódjon,kapcsolódik
kategóriájának,kategória
kiviláglik,ki+világlik
kivitelezésben,kivitelezés
kultúránkat,kultúra
lúd,lúd
laude,laude
mandulát,mandulat
megfigyelői,megfigyelő
melegeket,meleg
metódus,metódus
négymilliárd,négymilliárd
oltáron,oltár
politikusaink,politikus
pszichológushoz,pszichológus
rúgó,rúgó
számaránya,számarány
vállalók,vállaló
vállalatokra,vállalat
válogatottban,válogatott
válsággal,válság
végeznünk,végez
ÜT,ÜT
átlagolt,átlagol
értékelendő,értékelendő
írni-olvasni,írni+-olvas
ókeresztény,ókeresztény
összpontszáma,összpontszám
üregek,üreg
184,184
Angeles,Angeles
Ausztrál,Auszt
Kívánságlistáját,kívánságlista
Keveset,keveset
Kormánybiztosság,Kormánybiztosság
Mellettük,mellett
adáshoz,adás
ajánlatait,ajállat
akadályokba,akadály
akadtam,akad
alapelveivel,alapelev
dereka,derek
egynyelvű,egynyelvű
elbírálja,el+bírál
eljárásba,eljárás
emberfia,emberfia
fűtésre,fűtés
felolvasni,fel+olvas
gyakorlást,gyakorlás
hárompontos,hárompontos
harapott,harap
ingatlanokra,ingatlan
jeleznie,jelez
küldethet,küldet
kapcsolták,kapcsol
kinyitott,kinyit
kirótt,kiró
lényegéről,lényeg
m-rel,m-rel
mozgunk,moz
nekiáll,nekiáll
oknak,ok
op,op
partit,parti
pusztultak,pusztul
söjtöri,söjtöri
szaporodni,szaporodik
szokásokról,szokás
tárgyalóasztalhoz,tárgyalóasztal
többiekre,többi
tantervekben,tanterv
terjeszkedése,terjeszkedés
tollával,tolla
trapéz,trapéz
turizmussal,turizmus
választmánya,választmány
vérre,vér
valósították,valósít
vezetéshez,vezetés
vezetőjük,vezető
viszonteladói,viszonteladói
állapottal,állapot
átutalását,átutalás
élettartamú,élettartamú
üzenetének,üzenet
-s,-s
Bankszövetség,Bankszövetség
Charlie,Charlie
Church,Church
Földnek,Föld
Foxinfo,Foxinfo
Kedvezmény,Kedvezmény
Keverjük,kever
Pilisi,Pilisi
Válasszuk,válat
aktivitásának,aktivitás
anyával,anya
bíráskodás,bíráskodás
befizeti,befizet
beszúrása,beszúrás
csendőr,csendőr
debütált,debütál
diszpécser,diszpécser
egérgombbal,egérgom
együttműködésen,együttműködés
engine's,engine's
erőtér,erőtér
gyalogolni,gyalogol
hűlni,hűl
hajóban,hajó
igazodott,igazod
ismétlődnek,ismétlődik
kicsúszott,ki+csúszik
kiszolgáltatottá,kiszolgáltat
legjobbja,legjob
levegőszennyezés,levegőszennyezés
megfeledkezik,megfeledkezik
megfogalmazásával,megfogalmazás
meginni,megik
menekülteket,menekült
neurológiai,neurológiai
okosnak,okos
paripa,paripa
pizza,pizza
státusát,státus
szerveivel,szerv
szimbólumokat,szimbólum
tükrözze,tükröz
változatossá,változatos
vérének,vér
vízpart,vízpart
általánosítani,általánosít
önkormányzatban,önkormányzat
összegzett,összegz
újrahasznosítás,újrahasznosítás
1870-es,1870-es
5.o,5.o
BFT,BFT
Dombóvár,Dombóvár
Garamvölgyi,Garamvölgyi
Himalája,Himalája
INGYENES,INGYENES
Koszovóban,Koszovó
Tízparancsolat,Tízparancsolat
alelnökének,alelnök
bűnösség,bűnösség
bűnüldözési,bűnüldözési
belépőjegy,belépőjegy
beszélhetek,beszél
bocsátása,bocsátás
címkék,címkék
cigarettára,cigarettar
egyéneknek,egyén
együttessel,együttes
feladataihoz,feladat
feladatoknál,feladat
figyelniük,figyel
gerendák,gerenda
grafikával,grafika
gyűlölködő,gyűlölködő
hőszigetelt,hőszigetel
harmadéves,harmadéves
hitleri,hitleri
közvetítéssel,közvetítés
kiveszik,ki+vesz
kormányváltást,kormányváltás
kritikusa,kritikus
leültek,le+ül
leltárt,leltár
múltam,múl
műfajában,műfaj
megtagadják,meg+tagad
munkagépek,munkagép
olyanról,olyan
reménykedünk,reménykedik
sármos,sármos
serkentik,serkent
sydneyi,sydneyi
szála,szál
széléről,szél
szóhasználattal,szóhasználat
szerettél,szerettél
szocreál,szocreál
tájkép,tájkép
támogattam,támogat
térül,térül
tagdíjfizetési,tagdíjfizetési
tananyaga,tananyag
tanulóit,tanuló
vándorlási,vándorlási
vételára,vétel
veszve,veszve
világűrbe,világű
visszatérhet,visszatér
Ötletek,ötlet
átutalások,átutalás
átvilágítása,átvilágítás
összeszokott,összeszok
18-ig,18.
CXXIV.,CXXIV.
Dél-Alföld,Dél-Alföld
Donald,Donald
Fiút,fiút
Nagytétényi,Nagytétényi
Okleveles,Okleveles
Orbánt,Orbánt
Protestáns,Protestáns
TI,ti
Tudatában,tudat
büntet,bün
befogadják,be+fogad
dinoszauruszok,dinoszaurusz
előfeltételei,előfeltétel
előzményeket,előzmény
félteke,féltek
földkerekség,földkerekség
hajlandósága,hajlandóság
hazugsággal,hazugság
hektáronkénti,hektáronkénti
hosszabbak,hosszab
hozzávetőleges,hozzávetőleges
idegesít,idegesít
indítottam,indít
kerítéssel,kerítés
kivédésére,kivédés
magánnyugdíjpénztár,magánnyugdíjpénztár
maradniuk,marad
megnyilatkozása,megnyilatkozás
megvalósíthatatlan,megvalósíthatatlan
minibárral,minibár
mozdonyvezető,mozdonyvezető
nálánál,nál
nagyjai,nagy
nyereményeket,nyeremény
olvashattuk,olvashat
partnereit,partner
piramisok,piramis
problémáim,probléma
receptjét,recept
sodor,sodor
szétosztani,szétoszt
szekéren,szeker
táplálkozásra,táplálkozás
tanulsággal,tanulság
tapintatosan,tapintatos
vélekedések,vélekedés
vasútvonalak,vasútvonal
vezetőitől,vezető
zsebben,zseb
ágazik,ágaz
átkelünk,átkel
átlós,átlós
életvitelt,életvitel
énem,énem
érzékszervek,érzékszerv
öné,öné
öntözni,öntöz
örömüket,öröm
1922.,1922.
Gyermekkórház,Gyermekkórház
Irányelvek,rrányelv
Kivel,ki
Koós,Koós
Nyugat-,Nyugat-
Ránk,rá
Tudd,tudd
Vagyok,van
Világi,világi
ZTE,ZTE
adás-vételi,adás-vételi
adhatsz,adhat
aktusa,aktus
alapilletmény,alapilletmény
animációk,animáció
barnára,barna
benyomásokat,benyomás
biztosíthatók,biztosítható
budavári,budavári
bujkál,bujkál
drágulás,drágulás
elterjed,elterjed
elvesztek,elvesz
fáklyás,fáklyás
felszólalások,felszólalás
fogalmait,fogalom
fokozatai,fokozat
formulát,formulat
gázszolgáltató,gázszolgáltató
grófi,grófi
hatásfokot,hatásf
igazolásának,igazolás
iszapot,iszap
jéghegy,jéghegy
jutási,jutási
költöző,költöző
kisfiát,kisfik
kommunikációját,kommunikáció
korengedményes,korengedményes
leállította,le+állít
másodpercen,másodperc
megtekintették,meg+tekint
mostan,mostan
mozzanatait,mozzanat
nézeteltérés,nézeteltérés
ponthatár,ponthatár
régebb,régebb
réteken,rétek
rajtatok,rajtat
rakétát,rakét
sejtető,sejtető
sportolókat,sportoló
szabályozáshoz,szabályozás
táblázatokban,táblázat
támasztották,támaszt
témakörhöz,témakör
térségfejlesztési,térségfejlesztési
természetről,természet
torzult,torzul
tudatának,tudat
élethelyzetben,élethelyzet
ízléssel,ízlés
17-18,17-18
1916-ban,1916
1965.,1965.
3600,3600
Andrásné,András
Helyet,hely
Jegyzék,Jegyzék
MDF-nek,MDF
Mesélj,mesél
Régebbi,régebbi
ajánlására,ajánlás
alkoholmentes,alkoholmentes
cipőket,cipő
dalait,dal
elgondolása,elgondolás
elmenjen,el+megy
erényeket,erény
eurózóna,eurózó
feldolgozva,feldolgozva
fellegvára,fellegva
felszámolásának,felszámolás
felszámolásával,felszámolás
feltevést,feltevés
fiához,fiáh
géntechnológiai,géntechnológiai
gyújtogatókat,gyújtogató
gyanúsítottként,gyanúsított
hézag,hézag
hangolt,hangol
igazolásnak,igazolás
igazunk,igaz
jogcímeken,jogcím
kéziratban,kézirat
közszolgálatiság,közszolgálatiság
koncertjét,koncert
kutatásoknak,kutatás
legdurvább,nagy
lehűlt,lehűl
mélyül,mélyül
megsértett,megsér
megtalálásában,megtalálás
milyet,mily
nézés,nézés
oldószerek,oldószer
országgyűlést,országgyűlés
pókháló,pókháló
padlásra,padlás
populista,populista
sajátította,sajátít
sikereinek,siker
sofőrt,sofőr
számolom,számol
szörnyűséges,szörnyűséges
szemünkbe,szem
szeri,szeri
távcsövet,távcsöv
távhőszolgáltató,távhőszolgáltató
topikban,topik
uralkodót,uralkodó
vállalkozóval,vállalkozó
városházi,városházi
valamelyikük,valamelyik
vezérigazgatójának,vezérigazgató
zártam,zár
Érzelmi,érzelmi
árus,árus
átalakulásával,átalakulás
észlelési,észlelési
ökonómiai,ökonómiai
önmagadat,önmagad
örömöm,örömöm
1%-ban,1%-ban
182,182
1930.,1930.
6500,6500
AM,AM
Carlos,Carlos
EU-csatlakozási,EU-csatlakozási
IKB,IKB
Irodájában,rroda
Párizsból,Párizs
Potter,Potter
Strauss,Strauss
Szoftverek,szoftver
Szolgálata,szolgálat
aggódott,aggódik
akiken,aki
albérletbe,albérlet
alezredest,alezredes
amelyikkel,amelyik
apparátust,apparátus
asszisztensek,asszisztens
beszámolóval,beszámoló
biztosítót,biztosító
bomlanak,bomlik
borítékba,boríték
call,call
egységekkel,egység
előadáshoz,előadás
előfeltétel,előfeltétel
előfizetőt,előfizető
elköltendő,elköltendő
fővonal,fővonal
fedezze,fedez
feszülten,feszült
fickót,fickó
gyártóknak,gyártó
hűtőszekrénybe,hűtőszekrény
hangszereket,hangszer
humorú,humorú
információáramlást,információáramlás
innovációk,innováció
játékossal,játékos
jelentőségével,jelentőség
könnyeit,könny
könyvekről,könyv
körülvesz,körülvesz
középvállalkozói,középvállalkozó
közelített,közelít
kanapé,kanapé
lemezből,lemez
módszertant,módszertant
magánügye,magánügy
mibenléte,mibenlét
minapi,minapi
mondhatnak,mond
nézheted,nézheted
nemzetben,nemzet
nevükben,név
reakcióit,reakció
remegés,remegés
rendszeréből,rendszer
sakkban,sak
születésnap,születésnap
szerelmének,szerelem
szereplésre,szereplés
szoktatni,szoktat
szombatot,szombat
tésztából,tészta
tagországai,tagország
tanúsítványok,tanúsítvány
terjesztettek,terjeszt
tulajdonostól,tulajdonos
utcája,utca
vállalkozóvá,vállalkozó
vb-n,v.
vesztesz,vesztesz
Örökségvédelmi,Örökségvédelmi
átültetni,átültet
400.000,400.000
EU-t,EU
Figyelje,figyel
House,House
Korlátolt,korlátol
Szlovákiába,Szlovákia
Tajvan,Tajvan
Turi-Kovács,Turi-Kovács
ablakra,ablak
aratni,arat
befolyásoltság,befolyásoltság
bejönnek,be+jön
bejelentésnek,bejelentés
beugrik,be+ugrik
